symbol	S1	S3	S4	S7	S8	S9	S6	R1	R3	R4	R6	R7	R9	R5	avgCounts	foldChange	log2FoldChange	pvalue	padj	log10padj	Tier
NAP1L4	796.217562238602	468.039963306779	903.39263420856	821.591380865474	619.633961994875	634.912915670949	852.134660962463	699.604297625742	808.309000700013	777.040889006423	741.077982266323	884.387013701534	1149.16232947705	774.104861240694	780.686389518963	1.14463808543774	0.194891515457531	0.301673248708381	0.656765269700135	0.182589821138897	NonDEG
MAPKAPK3	234.247098434515	473.098760135643	257.47426674367	447.436514697687	174.120146995734	317.447512305298	203.148061228374	180.177662664206	356.022711234386	282.858186831436	184.686764542795	164.332872743685	284.401193202661	270.398793604318	273.560753240315	0.818405412553263	-0.289112408457676	0.301741474813082	0.656781494119835	0.182579092665207	NonDEG
KLF13	669.184416601955	428.44563848183	623.402454639285	288.161428783765	712.142668792484	838.502599637031	569.298317077081	576.458164084727	877.568546617658	805.614643787169	543.107456975903	905.087100500409	528.748921809791	682.354383448034	646.291195802652	1.19103701397584	0.252218248676099	0.301831488265402	0.656845125590859	0.182537018614106	NonDEG
BCKDK	565.394453967114	268.567616679722	521.554456282385	489.522046975374	448.927398305889	759.946573310457	628.15451977376	668.279071406627	649.200152880333	824.771193239576	959.201150763687	522.076188686638	390.178763756187	431.157473960053	580.495075713414	1.20666197731024	0.271021589964886	0.302138957354208	0.656985052741836	0.182444511087989	NonDEG
CCDC34	147.383874095597	206.80426461957	124.768682059361	187.551097554625	220.021449322168	144.091344557347	234.855389449263	177.922216486783	258.836386749587	184.868888875986	266.891027587269	186.680800162263	238.157069899173	158.278804779901	195.507949728492	1.16400914188537	0.219102388917075	0.302102691139091	0.656985052741836	0.182444511087989	NonDEG
CDK4	803.255769499252	1398.29508674993	854.222623299469	1022.6507142674	1333.22614327754	1064.53351685921	865.631578180244	1102.19441485524	1429.99102091058	1443.22661262349	923.695096043397	877.721877216265	1765.36995579863	1019.01319506029	1135.93054318864	1.1659350855917	0.221487467524726	0.301979476969582	0.656985052741836	0.182444511087989	NonDEG
RASGEF1B	164.017922624891	144.181990822725	91.5888911704599	162.7488927861	68.278198033516	88.5950314589345	63.0150931732594	183.502994047786	67.5930342103019	118.400955920968	249.055308110236	112.684719560991	73.6085781198355	199.496213037651	127.626273076975	1.28470685584226	0.361439203100406	0.30209823991727	0.656985052741836	0.182444511087989	NonDEG
GOLPH3	660.564574910364	672.782531290751	524.134868071939	605.483979968065	588.511674177003	698.068138008941	703.226612093499	696.55755759569	692.335873985379	541.36356942857	506.215590316566	806.243679197626	877.510571354297	925.626608234713	678.473273473815	1.13310184394992	0.180277537379283	0.302235109296391	0.657061924394709	0.182393698696535	NonDEG
ZHX2	1197.15215031796	349.991544160984	721.372329890077	476.716824390283	250.981769777128	549.520870985645	568.202921801668	1333.49822006258	662.901862305328	435.504764010888	880.626005783199	1015.07193286691	374.391258063717	597.318033476653	672.375034849501	1.28776597089072	0.364870432495265	0.30241640179782	0.657323824261673	0.182220626721804	NonDEG
COBL	42.0886395472365	101.814677782349	5.31082432072372	44.1730779421068	17.8429820888718	35.42539447471	72.3491707059127	74.603157071106	119.3076554582	94.9138328485625	43.0658545276238	81.6316413076321	21.0639859929293	30.0078255609505	55.9713371163511	1.45335703063694	0.539389157930366	0.302500274442443	0.65737391230635	0.182187534763374	NonDEG
FBXO28	130.048463020763	156.697152291074	143.606403648037	140.219900716938	45.5004224185576	164.164507577274	172.871373468109	77.6544190173193	105.065843661732	124.826366758684	120.43169806704	132.399744608845	144.170630376664	75.8910313156571	123.824854067621	0.81702359073455	-0.291550359546527	0.302700969422769	0.657677799869694	0.181986817646311	NonDEG
PDF	44.6952905794499	71.3798399279039	58.3864931335022	153.851584987712	59.6868947744279	62.9129137887247	77.7181466618128	112.453010838907	112.759247549038	77.8021061180318	118.757014715592	95.4557611257127	66.9956533712419	67.3274710611275	84.2986734737989	1.23620016360599	0.305912361091369	0.303030746039066	0.658164601841214	0.181665479134373	NonDEG
TBC1D14	110.258250020571	129.952173474848	225.605247524752	145.766878490495	123.819577981894	208.263313266889	160.11999838985	123.836298546881	181.027065435295	83.3762143298473	167.124179317974	65.1272850139574	149.652561614557	140.278385605495	143.871959215236	0.822996364543033	-0.281042037104765	0.303046826941971	0.658164601841214	0.181665479134373	NonDEG
BMP4	57.4822300859947	30.8642511518001	171.99903006483	43.3537820804091	33.0968197109611	106.591965156173	82.8709162452009	48.6133555587679	98.8521812139651	23.0479616905167	275.694677873844	72.1546474203954	174.322133650124	65.3766099120814	91.7371829867902	1.44025367867181	0.526322942729344	0.303642755835031	0.659193905646682	0.180986816414478	NonDEG
ERCC6	58.8735782710163	48.2205893666079	71.0381532936343	40.7835422778073	44.4688256869654	44.3796388889254	84.6373996976475	18.9066882377407	32.7299720075648	60.7159427937649	66.6703506795807	54.9475827496177	43.1348453328544	38.4012763065765	50.5648846850217	0.798729568283298	-0.32422097288203	0.303604735823199	0.659193905646682	0.180986816414478	NonDEG
ERGIC1	536.610614973542	1103.01632919722	478.450719296096	262.054158561755	297.646484724337	614.562473687876	661.945778919929	431.232968154151	523.870468227872	384.148070887442	423.856382550716	520.275275187783	580.221731759997	349.460392906916	511.953703502545	0.812377913277786	-0.299777078342618	0.303871726166734	0.659342860517036	0.180888692069093	NonDEG
TBCCD1	110.362190864573	94.2050014688661	89.9363905887895	75.8461161295249	79.3541995472485	74.3318143494979	98.202214774962	84.1183757913626	65.1766862584544	108.271621631034	130.926083729723	106.708587385743	142.290190132104	89.5514961669671	96.3772120584893	1.17047679073803	0.227096327684343	0.303894400688013	0.659342860517036	0.180888692069093	NonDEG
VPS33B	211.391257043729	205.49434586435	184.308718190217	114.160785359599	230.465820257604	136.577096747952	139.556200402251	205.02183951486	236.19489912701	184.096728289438	181.687202445601	208.520975867921	167.493835450009	228.599286695475	188.112070804001	1.15485374895705	0.207710159854231	0.303815553980971	0.659342860517036	0.180888692069093	NonDEG
LTA4H	1198.30201585521	2361.47154747685	865.331101016097	1499.88815269935	1179.83334193967	1087.46010369413	1102.95665594827	1312.96458496968	2257.74216262467	2127.65657236819	1842.16305190496	1131.11563271691	1294.0872448501	1194.91431463401	1461.13474876415	1.20050490205219	0.263641294573698	0.304027091219377	0.659491186590624	0.180791003969981	NonDEG
SMN2	47.8874683600596	77.6194222881526	43.1792097965601	18.9268292180166	37.4358107273591	50.4983516526292	52.5799518911248	43.3541577622497	101.815888678621	18.472971163077	117.771613895514	23.3219007291339	67.0470061733123	69.8727938908343	54.9845268733317	1.35467047182697	0.437941953808844	0.304084813804116	0.659491186590624	0.180791003969981	NonDEG
USP54	235.203422814559	343.401157136988	586.242976091467	542.111562762698	269.892812195063	198.041317802939	245.247318570145	250.155008746359	312.790966881404	125.006857981378	181.288879622059	505.89702357377	156.656227778731	358.30620142264	307.874409527157	0.779943552888075	-0.358558379778208	0.304233906075483	0.659556853673459	0.180747762403532	NonDEG
ZNF461	68.8133306328626	40.5871522594238	50.5968817521452	39.9715051210245	62.6757370752093	111.508512658157	37.942640630963	51.7675939715601	109.021259664516	99.5227544625443	22.3624006871753	80.1208120081008	66.3742673157867	101.994022267833	67.3756336076644	1.2971458796734	0.375340737142857	0.304237153286036	0.659556853673459	0.180747762403532	NonDEG
KARS	216.954660504714	266.535912636867	171.46779386606	1342.46199869062	179.493421089326	322.310318751613	240.6402372264	619.002674352178	722.947754530255	447.968497725779	504.408091417409	329.512818793923	424.333385839829	670.852520688996	461.349291865284	1.35743249657699	0.440880456390563	0.304372103263634	0.659584784433547	0.180729371391327	NonDEG
SLC24A1	50.4657075455916	33.6997094581495	67.8961314126017	61.6190381401935	29.2618564491636	40.9371811423419	43.4146432309918	41.5180558657024	80.5440644902485	51.3625512714694	35.4599020456749	74.2918880165803	71.5362805038172	47.0767890650628	52.0774141883992	1.23115165689091	0.300008488197674	0.304329285870908	0.659584784433547	0.180729371391327	NonDEG
RNF4	468.191287695187	712.377282277589	976.195128759325	751.633472025999	698.176782834614	907.071303647167	562.633902778896	566.545130150683	639.730442698784	993.991537519815	1458.2259050105	540.203868157196	764.633895904864	1167.51572117758	800.508975759871	1.20745021628169	0.271963707318484	0.304434131496307	0.659586940473255	0.18072795177911	NonDEG
LSG1	224.327353069259	149.725040741033	196.349369788793	211.289838616424	250.265915958675	163.612884725945	263.496177860006	183.006014609759	227.027390020243	238.293435509205	308.672516963397	226.051756477951	333.082763779013	178.291027693224	225.249391843781	1.16148247514862	0.215967386426607	0.304529080992555	0.659660408556133	0.180679580587694	NonDEG
CCDC57	131.87899957184	121.314014456524	248.415032862937	48.4008922004527	124.785506092306	104.436207573929	160.742109783505	220.640495817719	132.646292156761	58.4127449958676	284.109116492034	216.190415911025	206.445376732068	102.010439914182	154.316260325796	1.30188380891964	0.380600695987811	0.304861722404165	0.660248624052468	0.180292495182823	NonDEG
CYFIP2	177.492422335253	143.487115217995	311.406149506322	186.820812756741	74.4041555907974	110.241968423854	130.337000741736	145.390742630374	220.9131506494	234.572793333565	176.105391419988	168.47582552768	235.384571739276	208.799493293142	180.273685226152	1.22531121538626	0.293148224224169	0.305152614973977	0.660602141634913	0.180060022684088	NonDEG
Sep-15	1668.65806431334	2358.29072791638	1226.58433686107	2139.87819390898	1839.6545730824	2122.12329921261	1395.40342783015	1622.08743003415	1701.85074815882	1538.10371582583	1182.6831154828	1489.05783634522	1441.82728897306	2141.69615853504	1704.8499226057	0.871690239459209	-0.198112539459962	0.305090958023075	0.660602141634913	0.180060022684088	NonDEG
TIMM21	145.502995727981	289.627222395188	187.626796696347	238.26841795306	233.228520462273	233.948984365466	330.076683848695	248.85592697784	282.148778006991	523.899353589698	268.414748147544	152.435302516252	327.683163317085	211.398888550456	262.365413039634	1.21545388653175	0.281495159566597	0.305208336558076	0.660602141634913	0.180060022684088	NonDEG
DPH5	148.264461898997	297.964274807438	86.1615414218362	243.605725076132	114.764877883517	188.805357460613	118.290780151187	173.624630596379	340.851402007386	147.386484276156	270.528252814238	150.436011611389	176.178765242245	232.785450969522	192.117715444074	1.24668099049968	0.318092345437851	0.305313736678123	0.660697947993688	0.179997042028373	NonDEG
ICAM1	137.506958615409	51.0549858008989	96.7132760534892	85.7478341993849	165.984007725857	142.546364044177	211.325395017397	321.963711918845	25.9184598827476	92.3465195094606	49.9265791451346	66.1562914899567	34.9130304765895	21.9823975814005	107.434700818625	0.684881572133741	-0.546073552166637	0.305438710783124	0.660719735178352	0.17998272096366	NonDEG
IRF3	968.088469166743	249.393747213654	600.482655741423	522.103489470935	461.275548342761	727.619318769136	469.023310958278	947.278400887505	617.106722575173	489.088979901361	672.908888724721	940.47835149568	537.411159924184	661.397209927312	633.118303792776	1.21617285463119	0.282348293581195	0.305456970586881	0.660719735178352	0.17998272096366	NonDEG
SLC25A4	272.7892958467	1202.52928387741	177.15020224373	865.009592394584	217.07182795181	440.192399183785	154.90825015885	312.205809295339	582.070219966666	812.947203462769	598.42718088885	695.985324389558	425.552398062673	1146.30198148913	564.510069229418	1.37401320649744	0.458395870864018	0.305628637373659	0.660719735178352	0.17998272096366	NonDEG
SNRPB2	866.789116301949	894.601692725471	686.746429596763	1519.62137007484	2051.71545568366	1979.91791402394	1044.79206110156	1127.23463249648	2124.83433589284	1384.31904907251	1139.63057186635	1167.27307994109	3196.61968820526	1238.64726516896	1458.76733301083	1.25799634069039	0.331127725654797	0.30553045010949	0.660719735178352	0.17998272096366	NonDEG
UBR2	280.145949291888	206.420503501211	289.139315680007	227.366429868049	269.299067332212	440.851003803357	293.096864570394	499.264732139047	261.351519005857	401.107775122443	346.634033933642	385.126536578505	171.039787117408	328.939010372822	314.27018059406	1.19344409298029	0.255130984794845	0.305629495341592	0.660719735178352	0.17998272096366	NonDEG
FAM178A	193.743946090235	289.885700833854	200.876264893225	222.320236221696	169.828029565934	204.51722033352	221.199654396701	93.3406367380828	168.682271695849	220.032295311009	190.936929551721	221.258239735869	211.464890642124	184.659915833484	199.481873703093	0.858427313486495	-0.220232114314114	0.305717818053253	0.660778491940302	0.179944101558833	NonDEG
CXorf38	64.5164820582996	182.917952801337	60.3135993474907	177.991590540439	105.656118801509	95.4850504362456	131.189978258962	95.5767971855207	121.312801190895	103.585967849588	71.4409024873906	88.440652938061	79.4164170288764	107.244911018819	106.077801567388	0.815410986880161	-0.294400698999415	0.305910357327475	0.661021602821607	0.179784347121153	NonDEG
LAMTOR1	874.433559684184	1682.82193806144	637.609369317179	1644.78626086981	626.626361997654	931.729396117596	915.057001522557	628.970274946652	978.468964520715	916.881362979253	963.819022415845	861.930079049792	925.506959538136	837.193689310998	958.988160023701	0.835723084446413	-0.258903108174778	0.305952628603098	0.661021602821607	0.179784347121153	NonDEG
MINPP1	169.641973901326	206.640470078793	282.384726107055	198.674749217478	125.169970914668	196.138217591218	203.642194892522	85.4295106827247	187.389628862035	175.873245574498	77.9471684413191	187.567763073875	266.980463336994	147.666088744876	179.367583672813	0.815666146484311	-0.293949319366882	0.306156508632259	0.661111420376275	0.179725340549581	NonDEG
TNKS1BP1	982.324892525066	517.384237731031	1031.57060607072	1067.8557846891	1244.87716037002	951.304547741893	933.705072430886	880.525135268045	598.133479718945	1162.29704352074	698.936372943568	1124.65257359933	648.680853140936	578.390730528097	887.188463591313	0.845640723904635	-0.241883239973103	0.306177723603522	0.661111420376275	0.179725340549581	NonDEG
GBGT1	67.3413361894852	99.7078787735332	33.2421908758839	29.3916684908315	47.3107760959021	131.014818453263	51.3220497380668	30.4447693678301	71.1425260561873	79.9874149405463	20.0862131424751	47.181621609938	53.9101106061922	44.007556546384	57.5779236347514	0.753756006735147	-0.407830500889594	0.306072787393283	0.661111420376275	0.179725340549581	NonDEG
ADAMTS15	241.646954343324	250.211842750178	186.500687548764	124.248281243882	98.2210690510449	153.222755359594	128.053318976352	271.610844979643	92.658785337364	192.662710800785	127.421199972005	490.423016333379	171.379391761802	174.267692736207	193.037753656737	1.2855738241438	0.362412459388261	0.30642820736268	0.661369067771309	0.179556120898541	NonDEG
NAA20	425.207589787763	1018.21719834055	296.349740092812	620.358546372157	714.284212263911	431.27682414178	372.489249893386	499.275775438561	854.310556625296	598.856698919014	379.955578519219	972.316310356953	595.567090341335	905.848997009611	620.308169150168	1.23902819550366	0.309209018027728	0.306480641380468	0.661369067771309	0.179556120898541	NonDEG
TMEM134	616.695895891577	2222.93447603554	648.22967287576	1232.15228612056	990.321080753627	641.626209854792	732.674490792195	792.762764501019	994.157661915943	714.980765171608	1090.58459059743	614.036201031186	713.776283568562	816.224184505412	915.796897401086	0.809535283438393	-0.304834133405507	0.306449901758655	0.661369067771309	0.179556120898541	NonDEG
ARL16	347.791349607596	471.600523067058	337.616035153852	398.891867721533	150.086206489679	336.547795020682	353.071788857765	702.976180554694	281.360547092173	182.612312438019	534.082034743057	334.364809972542	624.039601037055	335.741278662925	385.055880744188	1.24995957745721	0.321881440211385	0.307021176035546	0.661820191422014	0.17925998711664	NonDEG
ARPC5	1419.26658114606	2317.28442904193	1541.73151325507	2310.10489321678	2259.43875789606	1690.00302287956	1247.72342411756	2192.02490545007	1042.67324086382	1582.84905002174	1295.03979098157	1519.50617963865	1031.40962543233	2145.33605984666	1685.31367669913	0.845222778510239	-0.24259644687511	0.307135706361548	0.661820191422014	0.17925998711664	NonDEG
C5orf45	219.82165240994	261.791884895315	123.647156563129	80.2154540444681	130.31798363879	189.120386382693	132.265277379243	124.953570531131	257.177818224964	232.563022623577	204.343282735818	203.475857537428	164.023540924109	191.964511250138	179.691528510053	1.21376101922844	0.279484393328555	0.306920162787795	0.661820191422014	0.17925998711664	NonDEG
CAMTA2	141.664529552845	54.7258188267946	174.428711504069	80.0150352851071	124.844636902735	166.120336134535	141.677902861716	136.121096942546	99.1823041617329	84.2931678098873	126.389241870734	130.444469547758	54.3455269678282	86.1942436265499	114.317644428203	0.809405872493692	-0.305064778636645	0.306788136435679	0.661820191422014	0.17925998711664	NonDEG
FHDC1	58.7308088962904	126.204375285712	144.217057782702	206.266287392767	63.8164898684895	41.6428328978667	69.0867217011576	126.864048666777	88.6322556771725	9.92534898307785	45.9745427631189	100.653354885556	66.2375195848919	74.5924979218233	87.3460101648145	0.720308318632061	-0.473313529234665	0.307057698834039	0.661820191422014	0.17925998711664	NonDEG
PKNOX2	85.1983517112998	104.896335085524	47.2819009392777	8.48252275086323	101.598285876235	81.0443320219063	43.7696366790637	19.6522609701469	33.8531673451678	28.768328241264	16.6224687554554	19.0851710748577	154.188404337565	46.4662120727907	56.4933841329584	0.672976620237117	-0.571371709596885	0.307280907078743	0.661820191422014	0.17925998711664	NonDEG
PLEKHM1P	205.564131951496	113.120339855769	307.027945986456	142.798076381817	255.59144666797	120.957347544119	192.084691818273	171.734795662366	114.811964314846	90.9591143996831	188.703808218561	292.28050433365	98.7701200606799	106.09726645767	171.464396689525	0.794783447313565	-0.331366268509275	0.307302093139231	0.661820191422014	0.17925998711664	NonDEG
TOMM70A	239.838007685217	309.03664518327	207.100969495609	262.115304558035	185.903931764958	231.87194545011	251.592744428132	258.996681722346	257.424707804569	325.425389503692	178.647533347974	254.845262112278	354.634483387863	298.9531951716	258.313342972547	1.14408367579707	0.19419257155933	0.307223132529016	0.661820191422014	0.17925998711664	NonDEG
YPEL2	50.7042713213519	88.8790054944641	77.8105850187953	38.6149127861406	65.2990215404516	68.3542538444273	68.8332845109646	69.6209183602356	27.831991188417	66.7407180034802	34.3739736559447	74.6612341717501	61.9046598497875	37.2513870762221	59.3485869158881	0.808439307900372	-0.306788624809678	0.306937972223512	0.661820191422014	0.17925998711664	NonDEG
ZNF593	492.223860556545	1422.98515928744	442.200258926237	866.453949061451	434.009903121321	697.446640921962	414.167551884696	719.832450165488	713.90810798035	365.398315387478	717.604939984431	258.314066939827	418.046590708327	581.116216455226	610.26485795577	0.790907102630613	-0.338419844493652	0.306921480094191	0.661820191422014	0.17925998711664	NonDEG
DBR1	125.986946997697	170.972993963582	85.1227202004534	145.894492321429	66.8041026008166	84.6351636832068	109.181385729926	65.3682191748192	130.35367309243	155.940071123953	143.981201679692	117.643030830171	181.77518301291	163.963197604001	124.830170143935	1.21739955108565	0.283802738936719	0.307433324039295	0.661970897169289	0.179161103425278	NonDEG
DPH3	124.282068039367	274.116327389814	116.768212307515	139.726147289442	156.472533521411	135.85540429888	99.3897635279279	118.083318007063	88.6753646782096	98.0567516519063	138.687426916396	32.1700667418701	207.719077598692	136.813361742506	133.343987407929	0.783679564278322	-0.351664218003395	0.307553405691641	0.662097540898319	0.179078025132236	NonDEG
PHC3	610.71998803244	351.296937712907	1045.94393790328	452.626783463972	1172.91175281724	528.476602045769	1059.50693954218	521.665253331178	472.28952594021	828.606154954787	362.998323512205	1060.97904108487	535.445493763457	339.988677950993	667.389672289678	0.788969762221959	-0.341958085812599	0.30762484908302	0.662119447130094	0.179063656255132	NonDEG
MPC1	353.179927998081	406.857764289852	229.848547183406	323.110963483384	485.904547700459	401.58918554398	481.122699019436	324.899394513355	182.569240257201	383.683923734948	200.363598463171	355.585039896292	243.390782550196	531.543102002871	350.260622616902	0.828280083910798	-0.271809395590176	0.307924242012458	0.66223627530918	0.178987033588307	NonDEG
CCDC19	28.1370871778186	296.885954569207	34.9679443035465	71.2255004928011	19.2467423223355	35.2395019211468	96.7559501116889	26.5838953813451	213.11681577044	24.7278422714879	113.253355201888	302.656330131572	91.245480084007	128.07736670827	105.865697603397	1.54810282037104	0.630501294165264	0.307863567041621	0.66223627530918	0.178987033588307	NonDEG
RFT1	218.527824254353	246.517222473367	318.156390713732	470.873095958607	206.146312952601	283.140321674894	287.442726651889	202.79160192347	500.151718930896	617.500952200409	289.814015764664	146.578627460935	489.173832922082	299.513062912788	326.880550485335	1.25288586225218	0.325254991305379	0.307759170612476	0.66223627530918	0.178987033588307	NonDEG
ZNF625	85.9848117313613	337.797903832738	133.408065922003	111.399409692477	110.62619137868	119.597531926806	92.7556976142549	183.932301004838	200.749564136957	116.126596217924	179.035114877894	120.656159752609	218.05610965844	222.288780465839	159.458159872344	1.2544428598579	0.327046757174266	0.307842278761598	0.66223627530918	0.178987033588307	NonDEG
FNBP4	150.708655735679	139.60076491554	152.478098880365	175.454215396066	228.011770555691	110.837950896412	213.792512735126	153.919480116839	233.925656585933	303.594557050889	139.803585006768	212.296954634344	199.201722038839	144.476989405984	182.721636711034	1.18547236153665	0.245462027780844	0.308059355736123	0.662395037294127	0.178882929972949	NonDEG
SPTLC2	413.782789351793	445.30160310092	332.815577903264	371.325038947125	398.167325484359	468.049946211676	456.873414086522	258.712249141178	512.687468521002	987.237974259062	383.419113510193	382.51880800835	471.048307294916	469.846585092457	453.699014350916	1.20085655894524	0.264063832927511	0.308309668425624	0.662801389830062	0.178616589578449	NonDEG
CASK	327.332764780925	163.383198071201	370.682152902677	274.626979475508	297.678521990139	296.012041015702	244.036908220608	330.508160463108	270.879317680537	270.328488546933	340.804090676414	390.79154723127	327.613246158032	332.224141885074	302.635825649866	1.1465228778765	0.197265142942835	0.308402078270583	0.662825198477816	0.178600989462348	NonDEG
IMMP2L	70.4079415667597	124.008831648509	92.152469612452	303.21855703057	153.402949543044	95.219382993268	132.543320668452	191.904304321268	224.62576913266	222.956941005353	162.655496097078	169.019912476504	69.2834743224596	191.282528456432	157.334419919629	1.27031367502649	0.345184781665681	0.308443409192647	0.662825198477816	0.178600989462348	NonDEG
ALKBH8	44.0952114297579	43.7198545061427	54.7589054105284	57.1540080690136	20.0535733912186	62.817928855663	58.5988803897574	34.531076059835	99.7233919135511	29.0365345711553	55.2859262617266	102.761782742284	56.2220257850909	56.2021697529998	55.3543763670517	1.28255484287669	0.359020517726719	0.308631811939333	0.662979236079947	0.178500073099167	NonDEG
FBXO30	71.4728874166238	49.8828273838819	62.2100600112635	64.3846175163447	97.4590148641772	68.849722428965	88.6912417961789	107.499564572239	41.7830871657256	43.52438203151	69.8341370006925	49.1292441586306	53.4596550891311	50.254313732482	65.602482511989	0.823241403729471	-0.280612552581299	0.308736144743007	0.662979236079947	0.178500073099167	NonDEG
HABP4	80.7840052592803	120.630773255991	135.022337567402	69.3352971210163	123.933706631942	94.6991286871932	62.7987819401652	66.0132860986005	51.4140707172831	48.810897508306	85.2080075305198	58.1619815034488	153.438212092801	92.7681513974187	88.7870455222406	0.804712171173551	-0.313455241442345	0.308883173282367	0.662979236079947	0.178500073099167	NonDEG
LOC550643	538.330143965278	970.855445838919	331.293091823085	882.65243792052	959.803185401662	573.172682421237	341.667546952632	451.227549375222	471.684613632363	707.208017505457	307.046255707597	451.750766369975	624.871062179132	714.100351524319	594.6902250441	0.810210283654879	-0.303631698231637	0.308859012644751	0.662979236079947	0.178500073099167	NonDEG
MPZL1	543.379639676357	669.917135881231	633.144526159139	532.058911516182	460.358543168043	618.314446342766	576.708693498263	505.668571725985	388.851270855633	470.288143196166	676.469156152094	419.708872106791	666.262075444995	432.299890157529	542.387848277227	0.881899582544904	-0.181313702156813	0.308734264555817	0.662979236079947	0.178500073099167	NonDEG
WDFY3	262.179450719811	263.575529429657	278.519905067792	249.445654610913	202.875064819384	254.427134394926	198.485768715662	222.890550093331	175.880883911674	106.163340086513	169.76094078087	356.184821487967	179.97673298386	230.733170160798	225.078496233083	0.843156789271261	-0.246127162330472	0.308825085375056	0.662979236079947	0.178500073099167	NonDEG
BTBD3	224.621967176728	135.343689248252	163.065681868009	129.710404183082	603.185493957351	130.667957551457	168.421764757489	241.177921526364	284.809033498156	276.276612889553	199.794713107303	157.554978390485	622.841524698674	270.45012051407	257.708704526212	1.32024067124125	0.40080094742978	0.309017794561985	0.663041971568421	0.178458979221744	NonDEG
CAPN5	66.56484237293	105.56594227839	87.3296131771215	28.4835751658406	70.7227383228785	41.7485607329497	90.310553604974	289.345154660757	41.1994114032387	19.0193188172584	102.861997528171	82.5374653879184	84.8778658141945	67.685120011245	84.1608685198477	1.40150507448615	0.486976968004188	0.309250184836229	0.663041971568421	0.178458979221744	NonDEG
CPSF4	170.626960837469	232.226248704579	218.455837074551	409.446457131198	149.00585835672	287.945671990893	309.659156374939	245.045339597917	364.315318924619	389.364876005114	270.358112817766	267.722163482477	326.590750256544	247.402524461633	277.72609114403	1.18769814713423	0.248168222530469	0.30919274949433	0.663041971568421	0.178458979221744	NonDEG
DDB2	170.682221535167	102.562532500828	97.0597176581501	129.994153551679	222.153443155971	161.908489536931	136.435778281654	110.406986936366	129.968040017942	219.417886896718	76.5547824367859	121.019267464112	80.1879974948223	98.0155472929029	132.597631768574	0.818986432195569	-0.288088543346239	0.309066690651242	0.663041971568421	0.178458979221744	NonDEG
HIST1H3C	491.024455096618	947.64305698475	907.675921364387	172.0788635145	1588.5674382334	807.17220552484	527.761867936695	1174.34496470541	859.372933166116	290.301689580476	1840.14274145176	519.576626117804	1720.56776611267	987.319542392281	916.682148012979	1.35837464154598	0.441881431688114	0.30931867735173	0.663041971568421	0.178458979221744	NonDEG
LINC00094	73.3708559010064	125.288831663778	125.343779601006	77.3018318889126	92.4610037987361	165.834550262166	96.4324252546727	94.3572248436871	135.869040137127	119.799485948442	141.359690223299	76.5731853808724	235.937830543333	117.527061549655	119.818342642621	1.2215856653591	0.28875503810802	0.309403791261228	0.663041971568421	0.178458979221744	NonDEG
MMADHC	654.958472777983	1419.20983223601	477.562686769876	1310.85074872727	791.901500027725	780.370224653211	657.398525740362	934.240072701773	875.223933928536	1265.38818126695	704.501611451168	1321.72278692942	734.711704359513	1602.0523594251	966.435188642493	1.22080860092635	0.28783703149714	0.309464578938754	0.663041971568421	0.178458979221744	NonDEG
PLEKHH3	49.8041053403774	56.0755988081389	86.149276109005	72.606400982618	82.9827854653953	32.2303259480759	46.55807912536	134.770114786432	81.7537644945627	24.478835309842	39.247555854854	93.8902767784299	112.017189350078	66.5267992107735	69.9350791117102	1.29750894122094	0.375744480325482	0.309262192611258	0.663041971568421	0.178458979221744	NonDEG
SF3B1	2139.44178972354	1623.54501494892	2884.12905894435	1889.42990549592	1527.04030897425	1839.21242881231	1979.57006454218	2552.4382728363	1989.39017694618	2386.2298050353	1703.04886661995	2480.89315169771	2234.72086188418	2348.28054231121	2112.66930348374	1.13031414877045	0.176723797317852	0.309429472746941	0.663041971568421	0.178458979221744	NonDEG
DUSP10	170.748272157449	78.9840944823612	171.824939879121	117.964027555415	340.9105403907	137.91977842703	208.260494264261	249.682363333933	77.6617310221403	97.6616000247173	132.313810203924	162.086311832636	154.791811250692	91.5879568989376	156.599837980237	0.787291508397247	-0.345030177261255	0.309558081883702	0.663110840617872	0.178413872130159	NonDEG
COMMD2	169.311703084547	227.375243299611	131.08729170182	145.092144958588	153.234838236568	171.634335580871	163.261175634956	132.602599152764	164.169470632619	197.729572285116	175.607663783468	172.356818535715	298.666466104034	205.796180215092	179.137535943269	1.16079880955313	0.215117944975023	0.309933137068086	0.66364856334687	0.17806184142122	NonDEG
LAMC1	1388.49570630906	615.560594157839	1519.08822366549	1022.2553117297	667.693663675796	794.018196562025	917.830305802538	1745.50521032129	656.125873033536	711.155332729315	1636.70970367484	1325.69672674647	1201.6846965043	1175.43024320936	1098.37498486583	1.22011438074466	0.287016400901303	0.310054741957837	0.66364856334687	0.17806184142122	NonDEG
TEP1	66.5877167058592	42.8531405682042	45.0433182256037	38.0381598317227	48.1316476592648	51.6559595909004	49.488063829019	43.4136351308293	20.6914235839832	41.397985243676	21.7771848551271	62.4620912030306	28.1009961662361	56.435377325573	44.0054785656449	0.802258844787063	-0.317860304789638	0.309909473665371	0.66364856334687	0.17806184142122	NonDEG
